sentID.BTEC,split,lang,sent
9793,corpus-6-train,RAB,أنا معتارف بالخير ديالك.
9795,corpus-6-train,RAB,عافاك بقى فدائر غوص من تلاتين قدم.
9796,corpus-6-train,RAB,لا. شي حاجة تتدهن على الجسم.
9797,corpus-6-dev,RAB,بغيت مرشد خاص.
9798,corpus-6-train,RAB,رمي ضربة جزاء.
9799,corpus-6-train,RAB,مرحبا. واش يمكن لي نهضر مع جين؟ انا مايومي ياماغوشي على الخط.
9801,corpus-6-train,RAB,أهلا. انت كاتواصل مع مصانع جي دابليو. المكاتب ديالنا مفتوحة من التسعود دالصباح حتا لالخمسة ديال العشية. إلا كنت كاتعرف رقم المكتب اللي كاتطلب، عافاك ركبو دابا . إلا كنتي كاتتصل من هاتف باللمس، عافاك ركب اسم المجموعة اللي بغيتي تهضر معاها.
9802,corpus-6-train,RAB,شناهو الاختصاص ديال الدار؟
9803,corpus-6-train,RAB,واش عندك شي صباط بالقمقومة؟
9804,corpus-6-train,RAB,خليت الصاك ديالي فالقطار.
9807,corpus-6-train,RAB,قلال النظر ديالي.
9809,corpus-6-train,RAB,واش نقدر نضيف هاد الرسالة فيه؟
9810,corpus-6-train,RAB,كايبان بحال الا شي شخص كان متورط.
9812,corpus-6-train,RAB,بغيت شي شرائط مطاطية.
9813,corpus-6-train,RAB,ماشي الغلط ديالي، راه ديالك.
9815,corpus-6-train,RAB,عافاك وقف فالمدخل الرئيسي دالأوطيل.
9818,corpus-6-dev,RAB,واش تقدر تبدل هادا، عافاك؟
9821,corpus-6-train,RAB,المنظر كان زوين بزاف.
9822,corpus-6-test-corpus-26-train,RAB,بالتأكيد. غادي نكونو فرحانين نديرو هاد الشي.
9824,corpus-6-train,RAB,واش عندك شي جديد فالسوايع؟
9825,corpus-6-train,RAB,شعرها كان كحل و مخوتم.
9827,corpus-6-train,RAB,واش يمكن لي نحصل على باش نشعل، عافاك؟
9829,corpus-6-test-corpus-26-train,RAB,أيه، رسوم مصورة ديال ماليزيا. غادي نشري منها وحدة نديها معايا للدارلمضوع النقاش.
9831,corpus-6-train,RAB,فقت بوجع فالراس هاد الصباح.
9832,corpus-6-train,RAB,واش يمكن ليك تقترح شي بلاصة اخرى مهمة للزيارة؟
9833,corpus-6-train,RAB,سيد طوماس، خليني نقدم ليك صديقتي، ماري جونز.
9834,corpus-6-train,RAB,حتا أنا فيا الجوع. علاش مانمشيوش ناكلو فشي جهة؟
9835,corpus-6-dev,RAB,بغيت نطرح عليك واحد السؤال بخصوص النقطة رقم تلاتة. واش عندي الصح نعتاقد باللي خاصني نخلص عبر التحويل البنكي؟
9836,corpus-6-train,RAB,شكرا لك. أوه، هاد الشي زوين. شنو هادا؟
9837,corpus-6-train,RAB,بغيت اتصال دالفياق.
9838,corpus-6-train,RAB,بغيت نلغي الموعد ديالي مع سيد إي.
9840,corpus-6-train,RAB,الفطور ديالي باقي ماجا. واخا تسربي عافاك؟
9841,corpus-6-train,RAB,خليني نشوف. اعطيني جريدة انجليزية.
9844,corpus-6-train,RAB,هنا زوين بزاف، ياك؟
9845,corpus-6-dev,RAB,اسمعت باللي السفينة تدمرات بالاعصار.
9847,corpus-6-train,RAB,نعم. اسمي هو ساتو.
9848,corpus-6-dev,RAB,اشمن نوع دلمصنوعات بغيتي؟
9850,corpus-6-train,RAB,اعجبني بزاف. ولكن سمح ليا مايعجبنيش التصميم. شنو بخصوص الاخرين؟
9852,corpus-6-train,RAB,أنا متأسف بزاف. غادي نبدلو. إنا واحد كنتي باغي؟
9856,corpus-6-train,RAB,شناهي الطريفة للساعة؟
9857,corpus-6-train,RAB,نعم، استمتعت به.
9858,corpus-6-train,RAB,بغيت استمارة في إي تي، عافاك.
9859,corpus-6-train,RAB,يللاه ناخدو شي طريق مختصرة.
9860,corpus-6-train,RAB,خمسين سنت لكل متاع، أسيدي.
9861,corpus-6-train,RAB,شي واحد خدا ليا بزطامي.
9862,corpus-6-test-corpus-26-train,RAB,"طريق النجاح هو ""جينمياكو""، واش بالصح؟"
9863,corpus-6-train,RAB,واش يمكن ليك تنصحني بشي أوطيل ماغاليش بزاف؟
9865,corpus-6-train,RAB,اسكت ولا نضرب.
9866,corpus-6-test-corpus-26-dev,RAB,غادي نوصل للأوطيل ديالك مع التسعود دالليل.
9867,corpus-6-train,RAB,باقي. غادي ناخد برغر الجبن و واحد أتاي متلج متوسط.
9868,corpus-6-dev,RAB,شكرا لك بزاف. كنتي جد خدوم .
9870,corpus-6-train,RAB,مارديتيش عليا المبلغ هوا هداك.
9871,corpus-6-train,RAB,شحال كايسواو فالمجموع؟
9872,corpus-6-train,RAB,بغيت نسجل فالطلبية هاد القرعة دالنبيذ.
9876,corpus-6-dev,RAB,مغادرة، من فضلك.
9877,corpus-6-train,RAB,الكاميرا ديالي ماخداماش مزيان، عافاك فحصها.
9878,corpus-6-train,RAB,هادا عيد ميلاد صاحبتي. واش عندك شي حاجة خاصة؟
9881,corpus-6-train,RAB,واش تحصرتي فزحمة المرور؟
9885,corpus-6-test-corpus-26-train,RAB,عندي تقريبا ألفين و خمسمية دولار بالين الياباني.
9886,corpus-6-train,RAB,واش ضروري نعيط للمسؤول باش يشرح ليك؟
9890,corpus-6-train,RAB,راه يمكن اقل من خمسة و تلاتين دولار.
9891,corpus-6-dev,RAB,واش تقدر تعطيني واحد البنج؟
9893,corpus-6-train,RAB,شي واحد جالس هنا؟
9894,corpus-6-train,RAB,بغيت بلاصة على رحلة الطيران دالتمنية دالليل للوس أنجلوس.
9897,corpus-6-train,RAB,هادو كابانو شوية كبار. واش يمكن لي نجرب لقياس اللي قل منو مباشرة؟
9899,corpus-6-train,RAB,هاحنا وصلنا. خصك تعطي هاد الشي للأوطيل منين توصل. و هاهي خريطة المدينة. إقامة سعيدة.
9903,corpus-6-test-corpus-26-train,RAB,واخا، غادي نوريليك منهم.
9905,corpus-6-train,RAB,عافاك دير التقرير باش نقدر ندير طلب التلف لشركة التأمين ديالي.
9906,corpus-6-test-corpus-26-train,RAB,بغيت شي أقراص منومة.
9907,corpus-6-train,RAB,واش تقدر تلفو ليا؟
9909,corpus-6-train,RAB,وأخيرا لقيت الخدمة اللي نقدر نبرز فيها المواهب ديالي.
9910,corpus-6-test-corpus-26-train,RAB,غادي نكون هنا حتى للتسعود. كانتمنى تشد المجرم فأقرب وقت.
9912,corpus-6-train,RAB,نعم. كانقلب على وحد الكبوط.
9915,corpus-6-train,RAB,واش كاين شي تكلفة زايدة؟
9917,corpus-6-train,RAB,تقدر تبدلو؟
9919,corpus-6-train,RAB,لا، منين كايتعلق الأمر بالشيافر دالطاكسي، راهم على الأقل صادقين.
9920,corpus-6-train,RAB,واش نمشيو دابا؟
9921,corpus-6-train,RAB,اللثة ديالي كاضرني بزاف.
9923,corpus-6-train,RAB,واش يمكن لي نسد النافذة؟
9924,corpus-6-train,RAB,كلشي كايجي مع داك الدهون المتراكمة فالبطاطا المقلية. أنا بديت كانتوحش الروز و حساء ميسو.
9925,corpus-6-train,RAB,واش يمكن ليك دوز على الخط شي واحد كايهضر باليابانية؟
9926,corpus-6-train,RAB,الأمتعة ديال شي واحد وصلو للغرفة ديالي.
9927,corpus-6-train,RAB,نعم. سير جوج شوارع. غادي تلقاه على يمينك.
9929,corpus-6-dev,RAB,بغيت نشوف ترينيتي شورش.
9930,corpus-6-train,RAB,طوكيو هي مركز الموضى.
9931,corpus-6-train,RAB,شنو غادي يكون فالأوبيرا الجمعة بالليل؟
9932,corpus-6-train,RAB,فيا ضيق التنفس.
9933,corpus-6-train,RAB,راه نكهات الحساء بالثوم.
9935,corpus-6-train,RAB,كانفضل أفلام الخيال العلمي على الأفلام الرومانسية.
9936,corpus-6-train,RAB,خليني نتحقق من سعر صرف الدولار-الين اليوم. لحظة، من فضلك.
9937,corpus-6-train,RAB,هادا شريط فيديو سجلتو لصديقي.
9939,corpus-6-train,RAB,خمس ديال عشرة، عشرة ديال خمسة، و اللي بقى أرباع، عافاك.
9940,corpus-6-train,RAB,بغيت نشري شي صيكان.
9941,corpus-6-train,RAB,غادي ندوزو أسبوع فالتخييم و نتمتعو هاد الصيف.
9944,corpus-6-train,RAB,كانسبح و كانتريني فقاعة الرياضة مرة فالسيمانة.
9945,corpus-6-test-corpus-26-train,RAB,أنا متأكد المجرم راه قريب.
9946,corpus-6-dev,RAB,رحلة الطيران يو إي تمية خمسة تلاتة.
9948,corpus-6-test-corpus-26-train,RAB,عشرة تنابر عافاك.
9949,corpus-6-test-corpus-26-train,RAB,كانعاني من آلام فالحنجرة.
9950,corpus-6-train,RAB,داكشي غادي ياخد ساعتين و تكلفة الخدمة تسعود و تسعين دولار.
9951,corpus-6-train,RAB,إنا ماركة د الصبابط لابس؟
9952,corpus-6-train,RAB,علاش مشيتي لنيويورك العام اللي فات؟
9955,corpus-6-test-corpus-26-train,RAB,بغيت شي تذكارات من نيويورك.
9956,corpus-6-train,RAB,أنا من ألمانيا. بقيت فلاس فيغاس تلتيام قبل مانجي لهنا.
9957,corpus-6-train,RAB,بغيت نمشي بالسفينة، ولكن كيفاش دايرين المقطورات؟
9959,corpus-6-train,RAB,باللاتي، كانحس بحال إلا دزت من هاد الشارع قبل.
9960,corpus-6-dev,RAB,واش تقدر دير فطوري ساعة قبل من هاد الشي؟
9961,corpus-6-train,RAB,إلا خليت فيلمي دابا، وقتاش غادي يكونو الطبعات واجدين؟
9964,corpus-6-train,RAB,واش كاينة شي مكتبة اخرى كاتبيعو؟
9965,corpus-6-train,RAB,غير شي دوا ديال المعدة.
9966,corpus-6-train,RAB,شنو اسم المحطة فين غاننزل؟
9967,corpus-6-train,RAB,التعليم الإلزامي هو ست سنين من التعليم الابتدائي، و تلت سنين فالثانوي.
9968,corpus-6-train,RAB,بخصوص جوج؟
9969,corpus-6-test-corpus-26-train,RAB,أنا غادي نغادر. واش يمكن ليك تصيفط شي حمال؟
9970,corpus-6-train,RAB,صوارخ كروز. شنو كانو كايستخدمو؟
9971,corpus-6-train,RAB,واش عندك جاك دانييلز؟
9974,corpus-6-dev,RAB,واش كايبيعو الكحول فهاد المحل؟
9975,corpus-6-train,RAB,واش يمكن لي نستأجر مدرب لدرس التنس؟
9976,corpus-6-train,RAB,الطوبيس ديال إل باسو واش غايمشي فالوقت؟
9977,corpus-6-train,RAB,واش كاين شي مقطورة دالنعاس؟
9978,corpus-6-train,RAB,واش تقدر تنظف الطابلة ديالي، عافاك؟
9979,corpus-6-test-corpus-26-train,RAB,ساعتي وقفات.
9980,corpus-6-train,RAB,كنت كانهضر مع سيد دوكلاس فقسم المبيعات، و هو يتقطع الخط بينتنا.
9981,corpus-6-train,RAB,لا، ماتوصلنا بحتى شي رسائل، بلحاق كاين واحد الرسالة ليك.
9982,corpus-6-train,RAB,استمتعت بيه. شكرا لك.
9983,corpus-6-test-corpus-26-train,RAB,أوه. واش بالصح؟ كيفاش بغيتيه؟
9984,corpus-6-train,RAB,زوين بزاف، بلحاق مايمنعش إلا زدتي شوية فالتقديم ديالو.
9985,corpus-6-train,RAB,وقتاش المد غاينخفض؟
9986,corpus-6-train,RAB,هاد الشي كايبان مزيان. بغيت نلتحق لهاد الجولة. شحال كتسوى؟
9987,corpus-6-train,RAB,طيحت هاد الكاميرا و تهرس ليا زر التصوير ديالها.
9988,corpus-6-train,RAB,واش يمكن لي نواصل الرحلة ديالي؟
9992,corpus-6-train,RAB,خاصنا نمشيو للرصيف رقم واحد باش نركبو على الخط د شيو.
9996,corpus-6-train,RAB,غادي نوجدو ليك من دابا خمسة دالدقايق. واش تتسنى أولا ترجع من بعد؟
9999,corpus-6-train,RAB,وقتاش غادي يوصل الطوبيس الجاي؟
10000,corpus-6-train,RAB,فين يمكن ندير الطلبية ديالي؟
10001,corpus-6-dev,RAB,آش من وثائق غادي نحتاج باش ندخل للولايات المتحدة؟
10003,corpus-6-train,RAB,بالمناسبة، المطار الدولي الجديد كانساي حتى هو اكمال فسنة ألف و تسعمية و اربعة و تسعين.
10004,corpus-6-train,RAB,واش كتبيع الخبز؟
10006,corpus-6-test-corpus-26-train,RAB,كنفتحو مع التسعود د الصباح.
10008,corpus-6-dev,RAB,هاد الشي مزيان بزاف. شكرا لك.
10010,corpus-6-train,RAB,واش هادشي حقيقي؟
10011,corpus-6-train,RAB,يمكن لي نشوف قائمة الأكل؟
10012,corpus-6-train,RAB,واش فيك الجوع؟
10015,corpus-6-dev,RAB,بغيتك تصاوب ليا طربوش جديد.
10017,corpus-6-dev,RAB,بغيت شي حاجة توقف الغيلوف.
10018,corpus-6-dev,RAB,هاد التذكرة لبلاصة فالأوركسترا. انت فالشرفة.
10020,corpus-6-train,RAB,اسميتي تسونومو.
10021,corpus-6-train,RAB,واش هاد القطار كيمشي لنيويورك؟
10022,corpus-6-train,RAB,يمكن لينا نضمنو ليك باللي غادي تتوصل بجميع الأغراض ديالك فخلال جوج سيمانات من بعد التوصل بالطلبية ديالك.
10023,corpus-6-train,RAB,واخا. تفضل.
10024,corpus-6-train,RAB,واش هادي شجرة الورد البري؟
10025,corpus-6-train,RAB,واش نلبسو على اليسار؟
10028,corpus-6-train,RAB,واش بعيد بزاف إلا بغينا نمشيو ليه على الرجلين؟
10029,corpus-6-train,RAB,بغيت غرفة بالدوش.
10030,corpus-6-dev,RAB,شحال الفاتورة باش تتحاط الطوموبيلة؟
10031,corpus-6-train,RAB,هاهوما شي قطع قديمة، إناءات من الفخار، أباريق من البرونز، وألف من الأغراض الأخرى.
